probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_predeclared_rank_mean,is_predeclared_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,raw,0,1,0.16868117954535014,0.0,1.0106464436231457,0.0,1.0106464436231457,0.0,0.999999999999967,0.0,0.999999999999967,0.0,0.999999999999,0.0,0.9999999999990105,0.0,1.999955756559757e-12,0.0,1.979083563696804e-12,0.0,-0.9859792740824765,0.0,0.0,0.0,0.061177735201141746,0.0,0.9639756071901264,0.0,0.9999999999995496,0.0,0.0,0.0
isotropic,raw,1,1,0.16868117954535014,0.0,0.9919133027493641,0.0,1.0106464436231457,0.0,0.9721772589506359,0.0,0.999999999999967,0.0,0.9721772589496958,0.0,0.9814641994804778,0.0,0.05487137718105617,0.0,0.03672802513814488,0.0,-0.985448835321695,0.0,0.0,0.0,0.061177735201141746,0.0,0.365811800781601,0.0,0.41547889804985116,0.0,1.0,0.0
isotropic,raw,2,1,0.16868117954535014,0.0,0.9796629977273985,0.0,1.0106464436231457,0.0,0.9581621964950365,0.0,0.999999999999967,0.0,0.9581621964941099,0.0,0.9693429427351056,0.0,0.08192520520958269,0.0,0.0603742593696458,0.0,-0.9850901405828796,0.0,0.0,0.0,0.061177735201141746,0.0,0.48271761912087124,0.0,0.5329635723645335,0.0,2.0,0.0
isotropic,raw,3,1,0.16868117954535014,0.0,0.9422760209116955,0.0,1.0106464436231457,0.0,0.919425823778746,0.0,0.999999999999967,0.0,0.919425823777857,0.0,0.9323498112086793,0.0,0.15465615457040904,0.0,0.13072382953913997,0.0,-0.9838800051305959,0.0,0.0,0.0,0.061177735201141746,0.0,0.35457622107147274,0.0,0.4067175756816786,0.0,3.0,0.0
isotropic,raw,4,1,0.16868117954535014,0.0,0.8440507894219764,0.0,1.0106464436231457,0.0,0.8448767732918844,0.0,0.999999999999967,0.0,0.8448767732910674,0.0,0.8351593128802168,0.0,0.2861832379532744,0.0,0.30250892210944413,0.0,-0.9800505513274935,0.0,0.0,0.0,0.061177735201141746,0.0,0.33806410028433415,0.0,0.39237038781254885,0.0,4.0,0.0
isotropic,raw,5,1,0.16868117954535014,0.0,0.8563106363851862,0.0,1.0106464436231457,0.0,0.861381024273377,0.0,0.999999999999967,0.0,0.861381024272544,0.0,0.8472900110492485,0.0,0.25802273102318285,0.0,0.2820996371761644,0.0,-0.9807298967019782,0.0,1.0,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
isotropic,response,0,1,0.16868117954535014,0.0,1.0106464436231457,0.0,1.0106464436231457,0.0,0.999999999999967,0.0,0.999999999999967,0.0,0.999999999999,0.0,0.9999999999990105,0.0,1.999955756559757e-12,0.0,1.979083563696804e-12,0.0,-0.9859792740824765,0.0,0.0,0.0,0.061177735201141746,0.0,0.9639756071901264,0.0,0.9999999999995496,0.0,0.0,0.0
isotropic,response,1,1,0.16868117954535014,0.0,0.9524038750543631,0.0,1.0106464436231457,0.0,0.9254962578980278,0.0,0.999999999999967,0.0,0.9254962578971329,0.0,0.9423709755897159,0.0,0.14345667661840378,0.0,0.11193694436608703,0.0,-0.984270554590762,0.0,0.0,0.0,0.061177735201141746,0.0,0.6816086329854285,0.0,0.7147678420018134,0.0,1.0,0.0
isotropic,response,2,1,0.16868117954535014,0.0,0.9365703915238411,0.0,1.0106464436231457,0.0,0.9152237941140391,0.0,0.999999999999967,0.0,0.915223794113154,0.0,0.9267042865805075,0.0,0.16236540668912303,0.0,0.14121916523331257,0.0,-0.9836685757300195,0.0,0.0,0.0,0.061177735201141746,0.0,0.2830100405101394,0.0,0.33261171547488544,0.0,2.0,0.0
isotropic,response,3,1,0.16868117954535014,0.0,0.9074851911840465,0.0,1.0106464436231457,0.0,0.9032950649958948,0.0,0.999999999999967,0.0,0.9032950649950213,0.0,0.897925478201688,0.0,0.18405802555564021,0.0,0.19372983559626988,0.0,-0.9826553310880316,0.0,0.0,0.0,0.061177735201141746,0.0,0.35554388096084033,0.0,0.40494978081726424,0.0,3.0,0.0
isotropic,response,4,1,0.16868117954535014,0.0,0.9881955502145237,0.0,1.0106464436231457,0.0,0.9974368952093718,0.0,0.999999999999967,0.0,0.9974368952084073,0.0,0.9777856108322966,0.0,0.00511964007701271,0.0,0.0439352992493125,0.0,-0.9856097132246947,0.0,0.0,0.0,0.061177735201141746,0.0,0.3556085045837173,0.0,0.40378376103812585,0.0,4.0,0.0
isotropic,response,5,1,0.16868117954535014,0.0,1.1069256973904074,0.0,1.0106464436231457,0.0,1.09417525704061,0.0,0.999999999999967,0.0,1.094175257039552,0.0,1.0952650201004095,0.0,-0.1972194931175697,0.0,-0.19960546425555048,0.0,-0.9883209004384377,0.0,1.0,0.0,0.061177735201141746,0.0,0.38719327960890276,0.0,0.44217071626698984,0.0,5.0,0.0
label,raw,0,1,0.11538923534564999,0.0,1.05592807144515,0.0,1.05592807144515,0.0,0.9999999999999566,0.0,0.9999999999999566,0.0,0.999999999999,0.0,0.9999999999990529,0.0,1.999955756559757e-12,0.0,1.894262524615442e-12,0.0,-0.9951764108116253,0.0,0.0,0.0,0.061177735201141746,0.0,0.9639756071901264,0.0,0.9999999999995496,0.0,0.0,0.0
label,raw,1,1,0.11538923534564999,0.0,1.0024811262075208,0.0,1.05592807144515,0.0,0.9510702993346678,0.0,0.9999999999999566,0.0,0.9510702993337581,0.0,0.9493839147912502,0.0,0.09546528572519575,0.0,0.09867018233564029,0.0,-0.994403573289742,0.0,0.0,0.0,0.061177735201141746,0.0,0.365811800781601,0.0,0.41547889804985116,0.0,1.0,0.0
label,raw,2,1,0.11538923534564999,0.0,0.9846365458166042,0.0,1.05592807144515,0.0,0.9360893558215105,0.0,0.9999999999999566,0.0,0.9360893558206151,0.0,0.9324844868155572,0.0,0.12373671791934582,0.0,0.13047268184832694,0.0,-0.9940556833209074,0.0,0.0,0.0,0.061177735201141746,0.0,0.48271761912087124,0.0,0.5329635723645335,0.0,2.0,0.0
label,raw,3,1,0.11538923534564999,0.0,0.9123531051726403,0.0,1.05592807144515,0.0,0.8889039960715248,0.0,0.9999999999999566,0.0,0.8889039960706745,0.0,0.8640295961855847,0.0,0.2098496857695863,0.0,0.25345285691537545,0.0,-0.9921301453133515,0.0,0.0,0.0,0.061177735201141746,0.0,0.35457622107147274,0.0,0.4067175756816786,0.0,3.0,0.0
label,raw,4,1,0.11538923534564999,0.0,0.49667376622980314,0.0,1.05592807144515,0.0,0.5108239079123972,0.0,0.9999999999999566,0.0,0.5108239079119086,0.0,0.4703670445559628,0.0,0.7390589351056059,0.0,0.7787548433956889,0.0,-0.9741549355113536,0.0,0.0,0.0,0.061177735201141746,0.0,0.33806410028433415,0.0,0.39237038781254885,0.0,4.0,0.0
label,raw,5,1,0.11538923534564999,0.0,0.4584506485934024,0.0,1.05592807144515,0.0,0.480231791333467,0.0,0.9999999999999566,0.0,0.48023179133300764,0.0,0.43416844479333677,0.0,0.7693774265930906,0.0,0.8114977615457353,0.0,-0.9708391460626915,0.0,1.0,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
label,response,0,1,0.11538923534564999,0.0,1.05592807144515,0.0,1.05592807144515,0.0,0.9999999999999566,0.0,0.9999999999999566,0.0,0.999999999999,0.0,0.9999999999990529,0.0,1.999955756559757e-12,0.0,1.894262524615442e-12,0.0,-0.9951764108116253,0.0,0.0,0.0,0.061177735201141746,0.0,0.9639756071901264,0.0,0.9999999999995496,0.0,0.0,0.0
label,response,1,1,0.11538923534564999,0.0,0.9994135995629834,0.0,1.05592807144515,0.0,0.944692261299958,0.0,0.9999999999999566,0.0,0.9446922612990544,0.0,0.9464788621390025,0.0,0.1075565314416792,0.0,0.10417776352405916,0.0,-0.9945345661513393,0.0,0.0,0.0,0.061177735201141746,0.0,0.6816086329854285,0.0,0.7147678420018134,0.0,1.0,0.0
label,response,2,1,0.11538923534564999,0.0,1.1472821999440723,0.0,1.05592807144515,0.0,1.1003073084991744,0.0,0.9999999999999566,0.0,1.1003073084981219,0.0,1.0865154843102218,0.0,-0.21067617313438114,0.0,-0.18051589764587583,0.0,-0.9956003006663386,0.0,0.0,0.0,0.061177735201141746,0.0,0.2830100405101394,0.0,0.33261171547488544,0.0,2.0,0.0
label,response,3,1,0.11538923534564999,0.0,0.4999593620255439,0.0,1.05592807144515,0.0,0.512407875704465,0.0,0.9999999999999566,0.0,0.5124078757039748,0.0,0.4734786161531086,0.0,0.7374381689165399,0.0,0.7758180000457373,0.0,-0.9743158128126322,0.0,0.0,0.0,0.061177735201141746,0.0,0.35554388096084033,0.0,0.40494978081726424,0.0,3.0,0.0
label,response,4,1,0.11538923534564999,0.0,0.45613744672386153,0.0,1.05592807144515,0.0,0.4981373303737775,0.0,0.9999999999999566,0.0,0.498137330373301,0.0,0.4319777635034902,0.0,0.7518592000885608,0.0,0.8133952118385227,0.0,-0.9745824934703017,0.0,0.0,0.0,0.061177735201141746,0.0,0.3556085045837173,0.0,0.40378376103812585,0.0,4.0,0.0
label,response,5,1,0.11538923534564999,0.0,0.44493273546850876,0.0,1.05592807144515,0.0,0.4976858282528199,0.0,0.9999999999999566,0.0,0.4976858282523438,0.0,0.4213665187053409,0.0,0.7523088163567786,0.0,0.8224502569141416,0.0,-0.9762194206550349,0.0,1.0,0.0,0.061177735201141746,0.0,0.38719327960890276,0.0,0.44217071626698984,0.0,5.0,0.0
